gid,direction,rank,counterparty_gid,sum_kzt,n_tx,counterparty_role,counterparty_cluster,counterparty_seed
100000008672762100,in,1,100000001697501100,13000.0,1,distributor,2,False
100000008673001100,in,1,100000005417257100,80000.0,1,peripheral,20,True
100000008675322100,in,1,100000004906181100,340000.0,4,peripheral,37,False
100000008676812100,in,1,100000008647905100,230800.0,1,peripheral,18,False
100000008677215100,in,1,100000003718221100,9000.0,1,peripheral,24,False
100000008677368100,in,1,100000008633099100,13500.0,1,peripheral,11,False
100000008677518100,in,1,100000002578405100,48700.0,1,distributor,2,False
100000008679986100,in,1,100000002527114100,19000.0,1,distributor,2,True
100000008680061100,in,1,100000003796063100,41300.0,2,distributor,6,False
100000008680451100,in,1,100000002527114100,23534.0,1,distributor,2,True
100000008680731100,out,1,100000004692798100,190305.0,1,peripheral,13,False
100000008680731100,out,2,100000002757797100,100000.0,1,terminal,13,False
100000008680731100,out,3,100000004662806100,97580.0,1,peripheral,13,False
100000008680912100,in,1,100000002741024100,45112.0,2,peripheral,1,False
100000008680912100,out,1,100000002741024100,5990.85,1,peripheral,1,False
100000008682426100,in,1,100000005933757100,20000.0,1,distributor,15,False
100000008683818100,in,1,100000001697501100,17400.0,1,distributor,2,False
100000008684452100,in,1,100000002578405100,51800.0,1,distributor,2,False
100000008684767100,in,1,100000002578405100,31100.0,1,distributor,2,False
100000008684951100,in,1,100000002578405100,17200.0,1,distributor,2,False
100000008686214100,in,1,100000002723538100,25000.0,1,distributor,7,False
100000008686234100,in,1,100000006866783100,39778.0,1,distributor,1,True
100000008686247100,in,1,100000005664922100,22000.0,2,peripheral,25,False
100000008686247100,out,1,100000005664922100,5000.0,1,peripheral,25,False
100000008686313100,in,1,100000000437046100,1104983.0,6,coordinator,1,False
100000008686313100,in,2,100000000331309100,373042.0,2,coordinator,6,False
100000008686313100,in,3,100000006866783100,225181.0,4,distributor,1,True
100000008686313100,out,1,100000002826669100,159900.0,4,terminal,1,False
100000008686313100,out,2,100000008603629100,55500.0,2,coordinator,7,False
100000008686313100,out,3,100000006866783100,48100.0,2,distributor,1,True
100000008686494100,in,1,100000002578405100,15700.0,1,distributor,2,False
100000008687492100,in,1,100000001697501100,15000.0,1,distributor,2,False
100000008687617100,in,1,100000002578405100,43350.0,2,distributor,2,False
100000008687671100,in,1,100000002527114100,37500.0,1,distributor,2,True
100000008687733100,in,1,100000002578405100,14650.0,1,distributor,2,False
100000008687990100,in,1,100000002578405100,17600.0,1,distributor,2,False
100000008688109100,in,1,100000002578405100,12800.0,1,distributor,2,False
100000008688155100,in,1,100000002578405100,23600.0,1,distributor,2,False
100000008688476100,in,1,100000001697501100,24000.0,1,distributor,2,False
100000008688881100,in,1,100000001697501100,44211.0,1,distributor,2,False
100000008690762100,in,1,100000002578405100,26750.0,1,distributor,2,False
100000008690932100,in,1,100000002527114100,23000.0,1,distributor,2,True
100000008691027100,in,1,100000002527114100,17534.0,1,distributor,2,True
100000008691168100,in,1,100000001697501100,24000.0,1,distributor,2,False
100000008691330100,in,1,100000002527114100,21440.0,1,distributor,2,True
100000008691495100,in,1,100000002527114100,27000.0,1,distributor,2,True
100000008692291100,in,1,100000008466579100,75000.0,1,distributor,3,False
100000008692291100,in,2,100000008547948100,75000.0,1,coordinator,3,False
100000008692291100,in,3,100000008460102100,10000.0,1,distributor,19,False
100000008692291100,out,1,100000004418967100,100000.0,1,peripheral,3,False
100000008692291100,out,2,100000005723580100,35000.0,1,peripheral,3,False
100000008692291100,out,3,100000004908173100,21000.0,1,peripheral,3,False
100000008693069100,in,1,100000002527114100,20000.0,1,distributor,2,True
100000008695133100,in,1,100000002578405100,36610.0,1,distributor,2,False
100000008695157100,in,1,100000000640800100,425546.0,3,peripheral,7,False
100000008695495100,in,1,100000002527114100,21000.0,1,distributor,2,True
100000008695566100,in,1,100000002578405100,33700.0,1,distributor,2,False
100000008695689100,in,1,100000002578405100,26200.0,1,distributor,2,False
100000008696692100,in,1,100000001697501100,19000.0,1,distributor,2,False
100000008696919100,in,1,100000002527114100,31945.0,1,distributor,2,True
100000008697670100,in,1,100000002578405100,25350.0,1,distributor,2,False
100000008699083100,in,1,100000008742053100,238500.0,1,distributor,10,False
100000008701256100,in,1,100000007639767100,58250.0,1,distributor,1,False
100000008701944100,in,1,100000008418835100,52124.0,1,peripheral,16,True
100000008703533100,in,1,100000008465789100,75000.0,1,distributor,3,False
100000008706846100,in,1,100000002578405100,14200.0,1,distributor,2,False
100000008706947100,in,1,100000002578405100,17200.0,1,distributor,2,False
100000008707810100,in,1,100000002578405100,26200.0,1,distributor,2,False
100000008708025100,in,1,100000007382543100,10000.0,1,peripheral,29,False
100000008708061100,in,1,100000002578405100,8650.0,1,distributor,2,False
100000008708207100,in,1,100000008489922100,300000.0,1,coordinator,3,False
100000008708207100,in,2,100000008752616100,165000.0,1,peripheral,3,False
100000008708368100,in,1,100000002527114100,23677.0,1,distributor,2,True
100000008708595100,in,1,100000002578405100,17200.0,1,distributor,2,False
100000008708743100,in,1,100000002578405100,15550.0,1,distributor,2,False
100000008710791100,in,1,100000008517538100,115000.0,1,distributor,3,False
100000008710791100,in,2,100000005527892100,54510.0,1,coordinator,21,False
100000008710791100,in,3,100000008489922100,12000.0,1,coordinator,3,False
100000008710791100,out,1,100000002718366100,890000.0,2,consolidator,3,False
100000008710791100,out,2,100000001875239100,445000.0,1,terminal,3,False
100000008710791100,out,3,100000001282143100,440000.0,1,consolidator,10,False
100000008710843100,in,1,100000008489922100,18200.0,2,coordinator,3,False
100000008710843100,in,2,100000007639767100,15744.0,1,distributor,1,False
100000008710843100,out,1,100000008775471100,580000.0,2,terminal,22,False
100000008710843100,out,2,100000001887715100,245500.0,1,peripheral,22,False
100000008710843100,out,3,100000008536546100,200000.0,1,terminal,22,False
100000008710913100,in,1,100000008517538100,14000.0,1,distributor,3,False
100000008712036100,in,1,100000002578405100,21000.0,1,distributor,2,False
100000008712184100,in,1,100000002578405100,18000.0,1,distributor,2,False
100000008712827100,in,1,100000002578405100,76000.0,1,distributor,2,False
100000008712991100,in,1,100000002578405100,66100.0,1,distributor,2,False
100000008713270100,in,1,100000008748408100,30000.0,1,distributor,9,False
100000008713270100,out,1,100000008596924100,100000.0,1,terminal,9,False
100000008713270100,out,2,100000004491749100,50000.0,1,terminal,9,False
100000008713270100,out,3,100000005100475100,40000.0,1,terminal,9,False
100000008713685100,in,1,100000002578405100,49700.0,1,distributor,2,False
100000008714412100,in,1,100000008545727100,169000.0,1,peripheral,8,False
100000008715513100,in,1,100000008460102100,32500.0,1,distributor,19,False
100000008715887100,in,1,100000002578405100,18000.0,1,distributor,2,False
100000008716072100,in,1,100000002578405100,12100.0,1,distributor,2,False
100000008716222100,in,1,100000002527114100,18000.0,1,distributor,2,True
100000008716439100,in,1,100000002527114100,12267.0,1,distributor,2,True
100000008716773100,in,1,100000002527114100,15677.0,1,distributor,2,True
100000008717340100,in,1,100000002527114100,41500.0,1,distributor,2,True
100000008717341100,in,1,100000002527114100,14627.0,1,distributor,2,True
100000008717375100,in,1,100000005612411100,29506.0,1,distributor,4,False
100000008717802100,in,1,100000002578405100,26150.0,1,distributor,2,False
100000008718089100,in,1,100000002527114100,15534.0,1,distributor,2,True
100000008718811100,in,1,100000002578405100,73300.0,1,distributor,2,False
100000008720668100,in,1,100000002578405100,16000.0,1,distributor,2,False
100000008720798100,in,1,100000002527114100,15534.0,1,distributor,2,True
100000008720856100,in,1,100000005665181100,18105.0,1,distributor,6,False
100000008720856100,out,1,100000007539296100,46000.0,2,peripheral,6,False
100000008721637100,in,1,100000008603629100,24041.0,1,coordinator,7,False
100000008721637100,out,1,100000004015047100,115000.0,1,consolidator,9,False
100000008721637100,out,2,100000001616816100,12000.0,1,peripheral,9,True
100000008722328100,in,1,100000002527114100,23677.0,1,distributor,2,True
100000008722417100,in,1,100000000331309100,331900.0,1,coordinator,6,False
100000008722417100,out,1,100000008722541100,280000.0,4,peripheral,6,False
100000008722417100,out,2,100000003199390100,260000.0,1,peripheral,6,False
100000008722417100,out,3,100000004235471100,180000.0,1,peripheral,6,False
100000008722541100,in,1,100000008722417100,280000.0,4,peripheral,6,False
100000008723830100,in,1,100000003016635100,454000.0,1,distributor,5,True
100000008723830100,in,2,100000000490383100,5785.0,1,distributor,5,False
100000008723830100,out,1,100000005614315100,455000.0,1,terminal,5,False
100000008724279100,in,1,100000003016635100,11750.0,1,distributor,5,True
100000008724461100,in,1,100000008710791100,100111.0,1,distributor,3,False
100000008724461100,out,1,100000001246806100,130000.0,1,peripheral,3,False
100000008727982100,in,1,100000004321983100,30000.0,2,peripheral,9,False
100000008728457100,in,1,100000000343175100,45000.0,1,distributor,12,True
100000008729597100,in,1,100000008603629100,83090.0,1,coordinator,7,False
100000008729801100,in,1,100000002527114100,17534.0,1,distributor,2,True
100000008730021100,in,1,100000008418835100,75555.0,3,peripheral,16,True
100000008730238100,in,1,100000002121357100,113000.0,1,peripheral,3,False
100000008730371100,in,1,100000000437046100,500000.0,2,coordinator,1,False
100000008730371100,in,2,100000003834495100,20000.0,1,peripheral,1,False
100000008730846100,in,1,100000008632060100,60600.0,2,distributor,1,False
100000008730846100,in,2,100000007593823100,38000.0,3,coordinator,1,False
100000008730846100,in,3,100000004140487100,18000.0,2,distributor,4,False
100000008730846100,out,1,100000003115284100,185000.0,2,consolidator,12,False
100000008730846100,out,2,100000005475379100,108370.0,1,peripheral,12,False
100000008730846100,out,3,100000000976943100,70000.0,1,transit,12,False
100000008731444100,in,1,100000004351795100,295000.0,3,coordinator,1,False
100000008731444100,in,2,100000003880331100,94000.0,1,distributor,7,False
100000008731444100,in,3,100000007639767100,50000.0,1,distributor,1,False
100000008731444100,out,1,100000000569479100,320000.0,1,terminal,1,False
100000008731444100,out,2,100000008566737100,126000.0,1,terminal,1,False
100000008731444100,out,3,100000003134934100,116800.0,1,consolidator,1,False
100000008732098100,in,1,100000002527114100,15677.0,1,distributor,2,True
100000008732488100,in,1,100000008603629100,137000.0,1,coordinator,7,False
100000008732488100,out,1,100000004265639100,10000.0,1,peripheral,7,False
100000008733049100,in,1,100000004156082100,10000.0,1,coordinator,16,False
100000008733194100,in,1,100000008346837100,121344.0,1,coordinator,14,False
100000008733194100,in,2,100000003880331100,70880.0,1,distributor,7,False
100000008733194100,in,3,100000008304139100,45200.0,1,distributor,4,False
100000008733194100,out,1,100000005454368100,29600.0,1,peripheral,14,True
100000008733194100,out,2,100000005493505100,26020.0,1,peripheral,14,True
100000008733194100,out,3,100000001429930100,26000.0,1,peripheral,14,True
100000008734279100,in,1,100000000640800100,31650.0,1,peripheral,7,False
100000008734364100,in,1,100000001697501100,26200.0,1,distributor,2,False
100000008735384100,in,1,100000002527114100,39220.0,1,distributor,2,True
100000008735802100,in,1,100000002970466100,85000.0,2,peripheral,1,False
100000008735832100,in,1,100000002578405100,17600.0,1,distributor,2,False
100000008736173100,in,1,100000002527114100,31060.0,1,distributor,2,True
100000008736394100,in,1,100000001697501100,16000.0,1,distributor,2,False
100000008736760100,in,1,100000002527114100,54757.0,1,distributor,2,True
100000008736940100,in,1,100000008659445100,252500.0,6,peripheral,44,True
100000008736940100,in,2,100000008193577100,125990.0,5,peripheral,44,False
100000008736940100,in,3,100000008751429100,72600.0,2,peripheral,44,False
100000008736940100,out,1,100000008659445100,77300.0,2,peripheral,44,True
100000008736940100,out,2,100000008193577100,67300.0,2,peripheral,44,False
100000008736940100,out,3,100000008751429100,37500.0,2,peripheral,44,False
100000008737422100,in,1,100000002527114100,76903.0,1,distributor,2,True
100000008737514100,in,1,100000004156082100,85000.0,1,coordinator,16,False
100000008737958100,in,1,100000002527114100,31373.0,1,distributor,2,True
100000008737958100,in,2,100000001697501100,22000.0,1,distributor,2,False
100000008738325100,in,1,100000004714705100,36550.0,1,peripheral,20,True
100000008738325100,out,1,100000005668605100,54000.0,1,peripheral,20,True
100000008738526100,in,1,100000008710843100,15000.0,1,distributor,22,False
100000008738526100,out,1,100000008183752100,140000.0,1,peripheral,22,False
100000008738658100,in,1,100000002578405100,29920.0,1,distributor,2,False
100000008739887100,in,1,100000008603629100,141000.0,2,coordinator,7,False
100000008739887100,in,2,100000008477350100,73000.0,1,coordinator,1,False
100000008739887100,out,1,100000000926078100,250000.0,1,peripheral,7,False
100000008739887100,out,2,100000002752565100,57000.0,1,peripheral,7,False
100000008740295100,in,1,100000008489922100,300000.0,1,coordinator,3,False
100000008740793100,in,1,100000002578405100,21000.0,1,distributor,2,False
100000008741372100,in,1,100000002527114100,35975.0,1,distributor,2,True
100000008742053100,in,1,100000008547948100,10000.0,1,coordinator,3,False
100000008742053100,out,1,100000001282143100,480000.0,1,consolidator,10,False
100000008742053100,out,2,100000002956769100,440000.0,1,terminal,10,False
100000008742053100,out,3,100000002443664100,420000.0,1,terminal,10,False
100000008742266100,in,1,100000001697501100,21000.0,1,distributor,2,False
100000008743913100,in,1,100000005527892100,76300.0,1,coordinator,21,False
100000008743913100,in,2,100000008547844100,64000.0,1,coordinator,3,False
100000008743913100,in,3,100000008547948100,9000.0,1,coordinator,3,False
100000008743913100,out,1,100000007229557100,500000.0,1,terminal,22,False
100000008743913100,out,2,100000001680944100,393000.0,1,terminal,22,False
100000008743913100,out,3,100000003097324100,240000.0,1,terminal,22,False
100000008744364100,in,1,100000002578405100,23700.0,1,distributor,2,False
100000008744799100,in,1,100000002578405100,12600.0,1,distributor,2,False
