gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,seed_reach,bridge,rapid_48h,boundary
100000008652094100,terminal,0.62,1,0.360503,"Наблюдаемый конечный узел: вход от 1 клиентов (35,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,35000.0,0.0,1,0,2,0.0,0.0,False
100000008653041100,terminal,0.62,2,0.287981,"Наблюдаемый конечный узел: вход от 1 клиентов (28,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,28000.0,0.0,1,0,1,0.0,0.0,False
100000008654653100,peripheral,0.6,5,0.160169,"Недостаточно признаков роли: 0 плательщиков, 1 получателей, колено 0.",0,True,0,1,0.0,54000.0,0,1,1,0.0,0.0,False
100000008655035100,terminal,0.62,11,0.354302,"Наблюдаемый конечный узел: вход от 1 клиентов (30,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,30000.0,0.0,1,0,2,0.0,0.0,False
100000008655779100,peripheral,0.6,29,0.412125,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,47000.0,24704.0,1,2,1,4.405981003265064e-05,0.0,False
100000008656043100,terminal,0.62,2,0.285901,"Наблюдаемый конечный узел: вход от 1 клиентов (26,200 KZT), исходящих нет; колено 2<4.",2,False,1,0,26200.0,0.0,1,0,1,0.0,0.0,False
100000008659445100,peripheral,0.6,44,0.402997,"Недостаточно признаков роли: 3 плательщиков, 4 получателей, колено 0.",0,True,3,4,138490.0,875150.0,7,18,1,0.0,0.5714285714285714,False
100000008659950100,terminal,0.62,3,0.460666,"Наблюдаемый конечный узел: вход от 1 клиентов (246,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,246000.0,0.0,1,0,3,0.0,0.0,False
100000008661550100,terminal,0.62,2,0.276638,"Наблюдаемый конечный узел: вход от 1 клиентов (22,800 KZT), исходящих нет; колено 3<4.",3,False,1,0,22800.0,0.0,1,0,1,0.0,0.0,False
100000008661585100,terminal,0.62,2,0.304542,"Наблюдаемый конечный узел: вход от 1 клиентов (43,141 KZT), исходящих нет; колено 1<4.",1,False,1,0,43141.0,0.0,1,0,1,0.0,0.0,False
100000008662216100,terminal,0.62,2,0.285901,"Наблюдаемый конечный узел: вход от 1 клиентов (26,200 KZT), исходящих нет; колено 3<4.",3,False,1,0,26200.0,0.0,1,0,1,0.0,0.0,False
100000008662805100,terminal,0.62,2,0.26242,"Наблюдаемый конечный узел: вход от 1 клиентов (16,500 KZT), исходящих нет; колено 3<4.",3,False,1,0,16500.0,0.0,1,0,1,0.0,0.0,False
100000008663007100,terminal,0.62,2,0.255501,"Наблюдаемый конечный узел: вход от 1 клиентов (14,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,14000.0,0.0,1,0,1,0.0,0.0,False
100000008663723100,terminal,0.62,2,0.26053,"Наблюдаемый конечный узел: вход от 1 клиентов (15,600 KZT), исходящих нет; колено 3<4.",3,False,1,0,15600.0,0.0,1,0,1,0.0,0.0,False
100000008664469100,terminal,0.62,4,0.393513,"Наблюдаемый конечный узел: вход от 1 клиентов (25,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,25000.0,0.0,1,0,4,0.0,0.0,False
100000008664774100,terminal,0.62,2,0.262005,"Наблюдаемый конечный узел: вход от 1 клиентов (16,300 KZT), исходящих нет; колено 3<4.",3,False,1,0,16300.0,0.0,1,0,1,0.0,0.0,False
100000008665380100,peripheral,0.6,1,0.540647,"Недостаточно признаков роли: 2 плательщиков, 1 получателей, колено 1.",1,False,2,1,69100.0,18200.0,2,1,2,9.27574948055803e-06,0.5,False
100000008666075100,terminal,0.62,2,0.286317,"Наблюдаемый конечный узел: вход от 1 клиентов (26,217 KZT), исходящих нет; колено 1<4.",1,False,1,0,26217.0,0.0,1,0,1,0.0,0.0,False
100000008667058100,terminal,0.62,2,0.265181,"Наблюдаемый конечный узел: вход от 1 клиентов (17,534 KZT), исходящих нет; колено 1<4.",1,False,1,0,17534.0,0.0,1,0,1,0.0,0.0,False
100000008667795100,terminal,0.62,2,0.296073,"Наблюдаемый конечный узел: вход от 1 клиентов (34,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,34000.0,0.0,1,0,1,0.0,0.0,False
100000008667799100,terminal,0.62,2,0.296073,"Наблюдаемый конечный узел: вход от 1 клиентов (34,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,34000.0,0.0,1,0,1,0.0,0.0,False
100000008668099100,terminal,0.62,2,0.260908,"Наблюдаемый конечный узел: вход от 1 клиентов (15,700 KZT), исходящих нет; колено 3<4.",3,False,1,0,15700.0,0.0,1,0,1,0.0,0.0,False
100000008669037100,peripheral,0.6,90,0.120332,"Seed без исходящих в выборке; входящий поток неполон, структурная роль не установлена.",0,True,0,0,0.0,0.0,0,0,1,0.0,0.0,False
100000008669310100,terminal,0.62,1,0.383417,"Наблюдаемый конечный узел: вход от 1 клиентов (59,567 KZT), исходящих нет; колено 3<4.",3,False,1,0,59567.0,0.0,2,0,2,0.0,0.0,False
100000008670667100,terminal,0.62,2,0.260114,"Наблюдаемый конечный узел: вход от 1 клиентов (15,534 KZT), исходящих нет; колено 1<4.",1,False,1,0,15534.0,0.0,1,0,1,0.0,0.0,False
100000008671026100,terminal,0.62,2,0.278188,"Наблюдаемый конечный узел: вход от 1 клиентов (23,534 KZT), исходящих нет; колено 1<4.",1,False,1,0,23534.0,0.0,1,0,1,0.0,0.0,False
100000008671081100,terminal,0.62,2,0.299551,"Наблюдаемый конечный узел: вход от 1 клиентов (37,200 KZT), исходящих нет; колено 3<4.",3,False,1,0,37200.0,0.0,1,0,1,0.0,0.0,False
100000008671129100,terminal,0.62,2,0.285901,"Наблюдаемый конечный узел: вход от 1 клиентов (26,200 KZT), исходящих нет; колено 3<4.",3,False,1,0,26200.0,0.0,1,0,1,0.0,0.0,False
100000008671929100,terminal,0.62,4,0.439151,"Наблюдаемый конечный узел: вход от 1 клиентов (75,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,75000.0,0.0,2,0,4,0.0,0.0,False
100000008672162100,terminal,0.62,2,0.260341,"Наблюдаемый конечный узел: вход от 1 клиентов (15,550 KZT), исходящих нет; колено 1<4.",1,False,1,0,15550.0,0.0,1,0,1,0.0,0.0,False
100000008672200100,terminal,0.62,2,0.241851,"Наблюдаемый конечный узел: вход от 1 клиентов (8,511 KZT), исходящих нет; колено 1<4.",1,False,1,0,8511.0,0.0,1,0,1,0.0,0.0,False
100000008672480100,terminal,0.62,2,0.253799,"Наблюдаемый конечный узел: вход от 1 клиентов (13,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,13000.0,0.0,1,0,1,0.0,0.0,False
100000008672493100,terminal,0.62,2,0.255501,"Наблюдаемый конечный узел: вход от 1 клиентов (14,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,14000.0,0.0,1,0,1,0.0,0.0,False
100000008672603100,terminal,0.62,4,0.338005,"Наблюдаемый конечный узел: вход от 1 клиентов (21,200 KZT), исходящих нет; колено 2<4.",2,False,1,0,21200.0,0.0,1,0,2,0.0,0.0,False
100000008672762100,terminal,0.62,2,0.253799,"Наблюдаемый конечный узел: вход от 1 клиентов (13,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,13000.0,0.0,1,0,1,0.0,0.0,False
100000008673001100,peripheral,0.6,20,0.294879,"Seed без исходящих в выборке; входящий поток неполон, структурная роль не установлена.",0,True,1,0,80000.0,0.0,1,0,2,0.0,0.0,False
100000008675322100,peripheral,0.55,37,0.268738,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,340000.0,0.0,4,0,3,0.0,0.0,True
100000008676812100,terminal,0.62,18,0.365494,"Наблюдаемый конечный узел: вход от 1 клиентов (230,800 KZT), исходящих нет; колено 3<4.",3,False,1,0,230800.0,0.0,1,0,1,0.0,0.0,False
100000008677215100,terminal,0.62,24,0.305601,"Наблюдаемый конечный узел: вход от 1 клиентов (9,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,9000.0,0.0,1,0,2,0.0,0.0,False
100000008677368100,peripheral,0.55,11,0.146082,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,13500.0,0.0,1,0,1,0.0,0.0,True
100000008677518100,terminal,0.62,2,0.31029,"Наблюдаемый конечный узел: вход от 1 клиентов (48,700 KZT), исходящих нет; колено 3<4.",3,False,1,0,48700.0,0.0,1,0,1,0.0,0.0,False
100000008679986100,terminal,0.62,2,0.268206,"Наблюдаемый конечный узел: вход от 1 клиентов (19,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,19000.0,0.0,1,0,1,0.0,0.0,False
100000008680061100,peripheral,0.55,6,0.174144,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,41300.0,0.0,2,0,1,0.0,0.0,True
100000008680451100,terminal,0.62,2,0.278188,"Наблюдаемый конечный узел: вход от 1 клиентов (23,534 KZT), исходящих нет; колено 1<4.",1,False,1,0,23534.0,0.0,1,0,1,0.0,0.0,False
100000008680731100,distributor,0.94,13,0.242825,"Признаки распределения: 27 получателей против 0 плательщиков, исходящий поток 1,464,354 KZT.",0,True,0,27,0.0,1464354.0,0,28,1,0.0,0.0,False
100000008680912100,peripheral,0.6,1,0.336332,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,45112.0,5990.85,2,1,1,0.0,0.5,False
100000008682426100,terminal,0.62,15,0.271155,"Наблюдаемый конечный узел: вход от 1 клиентов (20,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,20000.0,0.0,1,0,1,0.0,0.0,False
100000008683818100,terminal,0.62,2,0.264538,"Наблюдаемый конечный узел: вход от 1 клиентов (17,400 KZT), исходящих нет; колено 2<4.",2,False,1,0,17400.0,0.0,1,0,1,0.0,0.0,False
100000008684452100,terminal,0.62,2,0.315508,"Наблюдаемый конечный узел: вход от 1 клиентов (51,800 KZT), исходящих нет; колено 3<4.",3,False,1,0,51800.0,0.0,1,0,1,0.0,0.0,False
100000008684767100,terminal,0.62,2,0.293615,"Наблюдаемый конечный узел: вход от 1 клиентов (31,100 KZT), исходящих нет; колено 3<4.",3,False,1,0,31100.0,0.0,1,0,1,0.0,0.0,False
100000008684951100,terminal,0.62,2,0.264084,"Наблюдаемый конечный узел: вход от 1 клиентов (17,200 KZT), исходящих нет; колено 3<4.",3,False,1,0,17200.0,0.0,1,0,1,0.0,0.0,False
100000008686214100,terminal,0.62,7,0.345416,"Наблюдаемый конечный узел: вход от 1 клиентов (25,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,25000.0,0.0,1,0,2,0.0,0.0,False
100000008686234100,terminal,0.62,1,0.301291,"Наблюдаемый конечный узел: вход от 1 клиентов (39,778 KZT), исходящих нет; колено 1<4.",1,False,1,0,39778.0,0.0,1,0,1,0.0,0.0,False
